problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;2;18;1800;1800;8.42830e+01;100;3;1;1.00000e+00;1.00000e+00;7.00000e-01;8.86367e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.82120e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) | map_noise(attribute=PT08.S5(O3), percentage=0.01) };8.82807e-01;1.00000e+00;Pipeline { map_aggregate(attribute=AH, function=avg, window=5) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=9) };8.82354e-01;1.00000e+00;Pipeline { map_noise(attribute=NMHC(GT), percentage=0.05) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) }
datasets/airQuality_parallel.csv;nsga2;2;19;1900;1900;8.88130e+01;100;3;1;1.00000e+00;1.00000e+00;6.70000e-01;8.86367e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.82206e-01;1.00000e+00;Pipeline { map_noise(attribute=PT08.S2(NMHC), percentage=0.01) | map_aggregate(attribute=C6H6(GT), function=avg, window=8) };8.82885e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_noise(attribute=AH, percentage=0.01) };8.82354e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NMHC(GT), function=avg, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) }
datasets/airQuality_parallel.csv;nsga2;2;20;2000;2000;9.35670e+01;100;3;2;1.00000e+00;1.00000e+00;6.80000e-01;8.86367e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.82264e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) | map_noise(attribute=T, percentage=0.10) };8.82996e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_noise(attribute=C6H6(GT), percentage=0.10) };8.82394e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) | map_noise(attribute=T, percentage=0.01) }
datasets/airQuality_parallel.csv;nsga2;2;21;2100;2100;9.78730e+01;100;2;12;1.00000e+00;1.00000e+00;7.10000e-01;8.86367e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.82354e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NMHC(GT), function=avg, window=9) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.83081e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_noise(attribute=C6H6(GT), percentage=0.25) };8.82441e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) | map_noise(attribute=PT08.S2(NMHC), percentage=0.01) }
datasets/airQuality_parallel.csv;nsga2;2;22;2200;2200;1.02227e+02;100;2;1;1.00000e+00;1.00000e+00;7.80000e-01;8.88414e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=9) };8.82399e-01;1.00000e+00;Pipeline { map_noise(attribute=T, percentage=0.05) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.83367e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_noise(attribute=T, percentage=0.25) };8.82517e-01;1.00000e+00;Pipeline { map_aggregate(attribute=AH, function=avg, window=7) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) }
datasets/airQuality_parallel.csv;nsga2;2;23;2300;2300;1.06786e+02;100;2;6;1.00000e+00;1.00000e+00;8.80000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.82441e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) };8.83919e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=NMHC(GT), percentage=0.01) };8.83020e-01;1.00000e+00;Pipeline { map_aggregate(attribute=AH, function=avg, window=5) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) }
datasets/airQuality_parallel.csv;nsga2;2;24;2400;2400;1.11215e+02;100;2;1;1.00000e+00;1.00000e+00;9.40000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.82512e-01;1.00000e+00;Pipeline { map_aggregate(attribute=PT08.S5(O3), function=avg, window=4) | map_aggregate(attribute=RH, function=avg, window=5) };8.84640e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=PT08.S3(NOx), percentage=0.10) };8.83773e-01;1.00000e+00;Pipeline { map_aggregate(attribute=C6H6(GT), function=avg, window=3) | map_aggregate(attribute=RH, function=avg, window=8) }
datasets/airQuality_parallel.csv;nsga2;2;25;2500;2500;1.15662e+02;100;2;1;1.00000e+00;1.00000e+00;9.30000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.82639e-01;1.00000e+00;Pipeline { map_noise(attribute=PT08.S4(NO2), percentage=0.05) | map_aggregate(attribute=PT08.S4(NO2), function=avg, window=10) };8.84679e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=PT08.S4(NO2), percentage=0.05) };8.83842e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=NOx(GT), percentage=0.01) }
datasets/airQuality_parallel.csv;nsga2;2;26;2600;2600;1.19813e+02;100;2;1;1.00000e+00;1.00000e+00;9.20000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.83019e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=C6H6(GT), percentage=0.10) };8.84929e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_noise(attribute=PT08.S1(CO), percentage=0.05) };8.83990e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=avg, window=3) | map_aggregate(attribute=RH, function=avg, window=7) }
datasets/airQuality_parallel.csv;nsga2;2;27;2700;2700;1.24459e+02;100;3;2;1.00000e+00;1.00000e+00;8.90000e-01;8.89593e-01;2.25352e-01;Pipeline { map_aggregate(attribute=NO2(GT), function=min, window=4) | map_aggregate(attribute=PT08.S5(O3), function=avg, window=10) };8.83422e-01;1.00000e+00;Pipeline { map_noise(attribute=NMHC(GT), percentage=0.05) | map_aggregate(attribute=NOx(GT), function=min, window=4) };8.86121e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=4) | map_aggregate(attribute=PT08.S1(CO), function=avg, window=10) };8.84300e-01;1.00000e+00;Pipeline { map_aggregate(attribute=NOx(GT), function=min, window=3) | map_aggregate(attribute=RH, function=max, window=8) }
