generation,pct_filter,pct_map,pct_aggregate
1,0.34364468864468867,0.5705677655677656,0.08578754578754579
2,0.23877344877344875,0.5661976911976911,0.19502886002886005
3,0.3673611111111111,0.525,0.10763888888888888
4,0.49861111111111106,0.41944444444444445,0.08194444444444444
5,0.7175793650793652,0.20928571428571424,0.07313492063492064
6,0.8334126984126984,0.10761904761904761,0.05896825396825397
7,0.8856349206349206,0.06539682539682538,0.048968253968253966
8,0.8856349206349206,0.06539682539682538,0.048968253968253966
9,0.8856349206349206,0.06539682539682538,0.048968253968253966
10,0.8745238095238094,0.0765079365079365,0.048968253968253966
11,0.8606349206349206,0.08206349206349205,0.0573015873015873
12,0.832857142857143,0.10428571428571429,0.06285714285714286
13,0.8634126984126983,0.0765079365079365,0.06007936507936508
14,0.8634126984126983,0.0765079365079365,0.06007936507936508
15,0.8634126984126983,0.0765079365079365,0.06007936507936508
16,0.868968253968254,0.07373015873015873,0.0573015873015873
17,0.8856349206349206,0.06539682539682538,0.048968253968253966
18,0.8723015873015871,0.07873015873015873,0.048968253968253966
19,0.8723015873015871,0.07873015873015873,0.048968253968253966
20,0.8723015873015871,0.07873015873015873,0.048968253968253966
21,0.8723015873015871,0.07873015873015873,0.048968253968253966
22,0.8606349206349206,0.08206349206349205,0.0573015873015873
23,0.8606349206349206,0.08206349206349205,0.0573015873015873
24,0.8723015873015871,0.07873015873015873,0.048968253968253966
25,0.8606349206349206,0.08206349206349205,0.0573015873015873
26,0.8606349206349206,0.08206349206349205,0.0573015873015873
27,0.843968253968254,0.09873015873015872,0.0573015873015873
28,0.843968253968254,0.09873015873015872,0.0573015873015873
29,0.832857142857143,0.10428571428571429,0.06285714285714286
30,0.8342460317460316,0.09317460317460316,0.07257936507936508
31,0.8356349206349206,0.09873015873015872,0.06563492063492063
32,0.8275541125541125,0.10277056277056278,0.06967532467532468
33,0.8275541125541125,0.10277056277056278,0.06967532467532468
34,0.8334126984126984,0.09317460317460316,0.0734126984126984
35,0.8334126984126984,0.09317460317460316,0.0734126984126984
36,0.8256349206349206,0.10206349206349205,0.0723015873015873
37,0.8256349206349206,0.10206349206349205,0.0723015873015873
38,0.826005291005291,0.10058201058201059,0.0734126984126984
39,0.826005291005291,0.10058201058201059,0.0734126984126984
40,0.8257022607022607,0.09906685906685907,0.07523088023088023
41,0.8386652236652236,0.09721500721500721,0.06411976911976912
42,0.8389682539682539,0.09873015873015872,0.0623015873015873
43,0.8386652236652236,0.09721500721500721,0.06411976911976912
44,0.8087830687830687,0.11169312169312169,0.07952380952380952
45,0.7917460317460316,0.1265079365079365,0.08174603174603175
46,0.7839682539682539,0.1278968253968254,0.08813492063492065
47,0.7839682539682539,0.1278968253968254,0.08813492063492065
48,0.7791534391534392,0.12604497354497354,0.0948015873015873
49,0.7710052910052909,0.13308201058201058,0.09591269841269842
50,0.7713756613756614,0.13493386243386246,0.09369047619047619
