problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→performance-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→performance-similarity;100]→quality→privacy";"all→percentile[quality→performance-similarity;100]→quality→performance-similarity";"all→percentile[quality→performance-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→performance-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→performance-similarity;75]→quality→privacy";"all→percentile[quality→performance-similarity;75]→quality→performance-similarity";"all→percentile[quality→performance-similarity;75]→solution"
datasets/geolife_60mins.csv;nsga2;1;11;1100;1100;4.71150e+01;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;8.34131e-01;6.94944e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.25) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 3400.0000) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.3600) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.3600) }
datasets/geolife_60mins.csv;nsga2;1;12;1200;1200;4.98000e+01;100;100;100;1.00000e+00;9.90000e-01;1.00000e-01;8.42953e-01;6.88983e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.25) | filter(avg_X > 0.0000) | filter(avg_Y < 242000.0000) | filter(avg_X > 3400.0000) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 6.6800) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 9.3200) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;13;1300;1300;5.32450e+01;100;100;100;1.00000e+00;9.80000e-01;1.00000e-01;8.42953e-01;6.88983e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.25) | filter(avg_X > 0.0000) | filter(avg_Y < 242000.0000) | filter(avg_X > 3400.0000) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 1.9300) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 6.6800) | filter(avg_Y < 6000000.0000) }
datasets/geolife_60mins.csv;nsga2;1;14;1400;1400;5.63380e+01;100;100;100;1.00000e+00;9.90000e-01;1.10000e-01;8.46693e-01;6.88770e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.25) | filter(avg_X > 0.0000) | filter(avg_Y < 242000.0000) | filter(avg_X > 3400.0000) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3.8600) | filter(avg_X > 0.7100) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.8600) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;15;1500;1500;5.97810e+01;100;100;100;1.00000e+00;9.90000e-01;1.00000e-01;8.46693e-01;6.88770e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.25) | filter(avg_X > 0.0000) | filter(avg_Y < 242000.0000) | filter(avg_X > 3400.0000) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.2180) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0317) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;16;1600;1600;6.28770e+01;100;100;100;1.00000e+00;9.90000e-01;8.00000e-02;8.68078e-01;7.22219e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 8150000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0874) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;17;1700;1700;6.62610e+01;100;100;100;1.00000e+00;9.70000e-01;8.00000e-02;8.68078e-01;7.22219e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0317) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0317) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;18;1800;1800;6.91390e+01;100;100;100;1.00000e+00;9.80000e-01;9.00000e-02;8.68090e-01;7.22984e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 21.9000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.9000) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;19;1900;1900;7.19090e+01;100;100;100;1.00000e+00;1.00000e+00;8.00000e-02;8.68090e-01;7.22984e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0096) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0020) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;20;2000;2000;7.52180e+01;100;100;100;1.00000e+00;9.80000e-01;9.00000e-02;8.68090e-01;7.22984e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 4.0400) | filter(avg_X > 0.0053) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 1930.0000) }
datasets/geolife_60mins.csv;nsga2;1;21;2100;2100;7.81480e+01;100;100;100;1.00000e+00;9.70000e-01;9.00000e-02;8.68090e-01;7.22984e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 642000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 9.6700) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 7.6800) | filter(avg_X > 6.1800) }
datasets/geolife_60mins.csv;nsga2;1;22;2200;2200;8.13160e+01;100;100;100;1.00000e+00;9.80000e-01;8.00000e-02;8.68120e-01;7.23995e-01;Pipeline { map_noise(attribute=avg_X, percentage=0.10) | filter(avg_X > 0.0000) | filter(avg_Y < 692000.0000) | filter(avg_X > 0.2040) | filter(avg_X < 731000.0000) | filter(avg_X > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 2510000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0070) }
