generation,pct_filter,pct_map,pct_aggregate
1,0.23888888888888887,0.7611111111111111,0.0
2,0.2072222222222222,0.7927777777777778,0.0
3,0.08499999999999999,0.9149999999999998,0.0
4,0.034999999999999996,0.9650000000000001,0.0
5,0.019999999999999997,0.9800000000000001,0.0
6,0.019999999999999997,0.9800000000000001,0.0
7,0.009999999999999998,0.99,0.0
8,0.019999999999999997,0.9800000000000001,0.0
9,0.019999999999999997,0.9800000000000001,0.0
10,0.019999999999999997,0.9800000000000001,0.0
11,0.039999999999999994,0.9600000000000002,0.0
12,0.039999999999999994,0.9600000000000002,0.0
13,0.039999999999999994,0.9600000000000002,0.0
14,0.039999999999999994,0.9600000000000002,0.0
15,0.039999999999999994,0.9600000000000002,0.0
16,0.039999999999999994,0.9600000000000002,0.0
17,0.039999999999999994,0.9600000000000002,0.0
18,0.039999999999999994,0.9600000000000002,0.0
19,0.039999999999999994,0.9600000000000002,0.0
20,0.039999999999999994,0.9600000000000002,0.0
21,0.039999999999999994,0.9600000000000002,0.0
22,0.039999999999999994,0.9600000000000002,0.0
23,0.039999999999999994,0.9600000000000002,0.0
24,0.039999999999999994,0.9600000000000002,0.0
25,0.039999999999999994,0.9600000000000002,0.0
26,0.039999999999999994,0.9600000000000002,0.0
27,0.039999999999999994,0.9600000000000002,0.0
28,0.039999999999999994,0.9600000000000002,0.0
29,0.039999999999999994,0.9600000000000002,0.0
30,0.039999999999999994,0.9600000000000002,0.0
31,0.039999999999999994,0.9600000000000002,0.0
32,0.039999999999999994,0.9600000000000002,0.0
33,0.039999999999999994,0.9600000000000002,0.0
34,0.039999999999999994,0.9600000000000002,0.0
35,0.039999999999999994,0.9600000000000002,0.0
36,0.039999999999999994,0.9600000000000002,0.0
37,0.039999999999999994,0.9600000000000002,0.0
38,0.039999999999999994,0.9600000000000002,0.0
39,0.039999999999999994,0.9600000000000002,0.0
40,0.039999999999999994,0.9600000000000002,0.0
41,0.039999999999999994,0.9600000000000002,0.0
42,0.039999999999999994,0.9600000000000002,0.0
43,0.039999999999999994,0.9600000000000002,0.0
44,0.039999999999999994,0.9600000000000002,0.0
45,0.039999999999999994,0.9600000000000002,0.0
46,0.039999999999999994,0.9600000000000002,0.0
47,0.039999999999999994,0.9600000000000002,0.0
48,0.039999999999999994,0.9600000000000002,0.0
49,0.039999999999999994,0.9600000000000002,0.0
50,0.039999999999999994,0.9600000000000002,0.0
