problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/geolife_60mins.csv;nsga2;4;18;1800;1800;6.67670e+01;100;14;18;1.00000e+00;1.00000e+00;1.00000e+00;9.87202e-01;1.85603e-02;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.83663e-01;4.48385e-02;Pipeline { filter(avg_Y > 764.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_noise(attribute=avg_X, percentage=0.05) | map_duplicate(probability=0.10) };9.74095e-01;9.90173e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 8.4200) }
datasets/geolife_60mins.csv;nsga2;4;19;1900;1900;7.10850e+01;100;12;17;1.00000e+00;1.00000e+00;1.00000e+00;9.87202e-01;1.85603e-02;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.84558e-01;5.50243e-02;Pipeline { filter(avg_Y > 0.0392) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=10) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=min, window=6) | map_duplicate(probability=0.10) };9.74095e-01;9.90173e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 8.4200) }
datasets/geolife_60mins.csv;nsga2;4;20;2000;2000;7.48490e+01;100;15;14;1.00000e+00;1.00000e+00;1.00000e+00;9.87202e-01;1.85603e-02;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.84206e-01;1.53454e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=7) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74638e-01;9.90178e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.6900) }
datasets/geolife_60mins.csv;nsga2;4;21;2100;2100;7.86880e+01;100;11;16;1.00000e+00;1.00000e+00;1.00000e+00;9.87202e-01;1.85603e-02;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.84105e-01;7.77796e-02;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_X, function=max, window=3) | map_duplicate(probability=0.10) };9.72854e-01;9.90216e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0061) | filter(avg_X > 62200.0000) }
datasets/geolife_60mins.csv;nsga2;4;22;2200;2200;8.34220e+01;100;12;10;1.00000e+00;9.90000e-01;1.00000e+00;9.87202e-01;1.85603e-02;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_X, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.84206e-01;1.53454e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=7) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74095e-01;9.90173e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 8.4200) }
datasets/geolife_60mins.csv;nsga2;4;23;2300;2300;8.95540e+01;100;12;8;1.00000e+00;9.90000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.84542e-01;1.20797e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74638e-01;9.90178e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.6900) }
datasets/geolife_60mins.csv;nsga2;4;24;2400;2400;9.45440e+01;100;13;33;1.00000e+00;9.90000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36646e-01;1.00000e+00;Pipeline { filter(avg_Y < 396000.0000) };9.84796e-01;1.51040e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=7) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.75187e-01;9.90080e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 6.2700) }
datasets/geolife_60mins.csv;nsga2;4;25;2500;2500;9.83840e+01;100;14;9;1.00000e+00;9.90000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.25499e-01;1.00000e+00;Pipeline { filter(avg_Y < 996000.0000) };9.85106e-01;9.47098e-02;Pipeline { filter(avg_Y > 7650.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74095e-01;9.90173e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 8.4200) }
datasets/geolife_60mins.csv;nsga2;4;26;2600;2600;1.02652e+02;100;15;6;1.00000e+00;9.90000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.85561e-01;9.88993e-02;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74095e-01;9.90173e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 8.4200) }
datasets/geolife_60mins.csv;nsga2;4;27;2700;2700;1.06885e+02;100;14;3;1.00000e+00;9.80000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.85572e-01;1.01506e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=min, window=3) | map_duplicate(probability=0.10) };9.74638e-01;9.90178e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.6900) }
datasets/geolife_60mins.csv;nsga2;4;28;2800;2800;1.10593e+02;100;14;5;1.00000e+00;9.80000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.85317e-01;1.50484e-01;Pipeline { filter(avg_Y > 0.0001) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=7) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74638e-01;9.90178e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.6900) }
datasets/geolife_60mins.csv;nsga2;4;29;2900;2900;1.14889e+02;100;16;31;1.00000e+00;9.80000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36646e-01;1.00000e+00;Pipeline { filter(avg_Y < 396000.0000) };9.85092e-01;1.23120e-01;Pipeline { filter(avg_Y > 0.0001) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=7) | map_aggregate(attribute=avg_Y, function=min, window=6) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74638e-01;9.90178e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.6900) }
datasets/geolife_60mins.csv;nsga2;4;30;3000;3000;1.19198e+02;100;15;3;1.00000e+00;9.80000e-01;1.00000e+00;9.87722e-01;9.26238e-02;Pipeline { filter(avg_Y > 3.9200) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=7) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.36646e-01;1.00000e+00;Pipeline { filter(avg_Y < 396000.0000) };9.85338e-01;1.07706e-01;Pipeline { filter(avg_Y > 7640.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=5) | map_aggregate(attribute=avg_Y, function=avg, window=3) | map_duplicate(probability=0.10) };9.74592e-01;9.90208e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.2900) }
datasets/geolife_60mins.csv;nsga2;4;31;3100;3100;1.23176e+02;100;17;1;1.00000e+00;9.80000e-01;1.00000e+00;9.87829e-01;8.13659e-02;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_X, function=max, window=6) | map_aggregate(attribute=avg_Y, function=min, window=3) | map_duplicate(probability=0.10) };9.36646e-01;1.00000e+00;Pipeline { filter(avg_Y < 396000.0000) };9.85572e-01;1.01506e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=min, window=3) | map_duplicate(probability=0.10) };9.74592e-01;9.90208e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0637) | filter(avg_X > 6.2900) }
datasets/geolife_60mins.csv;nsga2;4;32;3200;3200;1.27747e+02;100;19;6;1.00000e+00;9.90000e-01;1.00000e+00;9.87829e-01;8.13659e-02;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_X, function=max, window=6) | map_aggregate(attribute=avg_Y, function=min, window=3) | map_duplicate(probability=0.10) };9.36232e-01;1.00000e+00;Pipeline { filter(avg_Y < 394000.0000) };9.85572e-01;1.01506e-01;Pipeline { filter(avg_Y > 0.0000) | map_noise(attribute=avg_Y, percentage=0.01) | map_aggregate(attribute=avg_X, function=max, window=9) | map_aggregate(attribute=avg_Y, function=min, window=4) | map_aggregate(attribute=avg_Y, function=min, window=3) | map_duplicate(probability=0.10) };9.74403e-01;9.90309e-01;Pipeline { map_duplicate(probability=0.10) | filter(avg_Y > 0.0000) | filter(avg_X > 0.0006) }
