problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→performance-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→performance-similarity;100]→quality→privacy";"all→percentile[quality→performance-similarity;100]→quality→performance-similarity";"all→percentile[quality→performance-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→performance-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→performance-similarity;75]→quality→privacy";"all→percentile[quality→performance-similarity;75]→quality→performance-similarity";"all→percentile[quality→performance-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;1;11;1100;1100;3.18250e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 25300.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 7420.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;12;1200;1200;3.41900e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(T < 326.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 8850000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;13;1300;1300;3.64960e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) < 876000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.0070) };7.39254e-01;9.19684e-01;Pipeline { filter(AH > 0.0095) }
datasets/airQuality_parallel.csv;nsga2;1;14;1400;1400;3.90360e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH > 0.0015) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;15;1500;1500;4.14040e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(T < 20700.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 987000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;16;1600;1600;4.38320e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.1890) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 3730000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 7930000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;17;1700;1700;4.62040e+01;100;100;100;1.00000e+00;9.90000e-01;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) > 0.0065) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.0031) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;18;1800;1800;4.85200e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.0001) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;19;1900;1900;5.11320e+01;100;100;100;1.00000e+00;9.90000e-01;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 24.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.7610) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 24.9000) }
datasets/airQuality_parallel.csv;nsga2;1;20;2000;2000;5.35450e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 36000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 53.5000) }
datasets/airQuality_parallel.csv;nsga2;1;21;2100;2100;5.61570e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 63000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0030) };7.39254e-01;9.19684e-01;Pipeline { filter(T < 3710000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;22;2200;2200;5.84550e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 270000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0006) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 31300.0000) }
datasets/airQuality_parallel.csv;nsga2;1;23;2300;2300;6.06900e+01;100;100;100;1.00000e+00;9.90000e-01;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 668000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) < 78.4000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;24;2400;2400;6.29110e+01;100;100;100;1.00000e+00;1.00000e+00;2.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 40700000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;25;2500;2500;6.54700e+01;100;100;100;1.00000e+00;1.00000e+00;3.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.4230) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.4230) }
datasets/airQuality_parallel.csv;nsga2;1;26;2600;2600;6.75690e+01;100;100;100;1.00000e+00;1.00000e+00;3.00000e-02;7.76610e-01;9.06997e-01;Pipeline { filter(C6H6(GT) < 45.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 90900.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 90900.0000) }
datasets/airQuality_parallel.csv;nsga2;1;27;2700;2700;6.99160e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.81125e-01;8.35695e-01;Pipeline { filter(C6H6(GT) < 35.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) > 0.0005) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 1.2800) }
datasets/airQuality_parallel.csv;nsga2;1;28;2800;2800;7.24380e+01;100;100;100;1.00000e+00;9.70000e-01;4.00000e-02;7.81125e-01;8.35695e-01;Pipeline { filter(C6H6(GT) < 35.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 7860000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;29;2900;2900;7.48340e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.81125e-01;8.35695e-01;Pipeline { filter(C6H6(GT) < 35.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0250) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;30;3000;3000;7.71100e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81125e-01;8.35695e-01;Pipeline { filter(C6H6(GT) < 35.9000) };7.38267e-01;9.21791e-01;Pipeline { filter(RH < 85.7000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) > 0.0001) }
datasets/airQuality_parallel.csv;nsga2;1;31;3100;3100;7.94150e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81125e-01;8.35695e-01;Pipeline { filter(C6H6(GT) < 35.9000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) < 9600000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 39400.0000) }
datasets/airQuality_parallel.csv;nsga2;1;32;3200;3200;8.17800e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.0003) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.7060) }
datasets/airQuality_parallel.csv;nsga2;1;33;3300;3300;8.41730e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 91400000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;34;3400;3400;8.65030e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 91800000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 3100000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;35;3500;3500;8.88510e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 3030000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 322000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;36;3600;3600;9.17020e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 43100.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 4.4600) }
datasets/airQuality_parallel.csv;nsga2;1;37;3700;3700;9.39670e+01;100;100;100;1.00000e+00;1.00000e+00;6.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) > 0.0169) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 2280000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;38;3800;3800;9.62180e+01;100;100;100;1.00000e+00;1.00000e+00;6.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.3740) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 7280000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;39;3900;3900;9.84260e+01;100;100;100;1.00000e+00;9.90000e-01;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH > 0.0100) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) < 489000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;40;4000;4000;1.00812e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) < 579000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;41;4100;4100;1.03201e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 74600.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) < 2880.0000) }
datasets/airQuality_parallel.csv;nsga2;1;42;4200;4200;1.05445e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH > 0.0938) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 7960000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;43;4300;4300;1.07757e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) < 4040.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 7460000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;44;4400;4400;1.10380e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 7660.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(T < 9600000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;45;4500;4500;1.12713e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(AH < 5680000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) < 3630000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;46;4600;4600;1.15210e+02;100;100;100;1.00000e+00;1.00000e+00;7.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) > 0.0001) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) < 464000000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;47;4700;4700;1.17613e+02;100;100;100;1.00000e+00;1.00000e+00;8.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH < 6230000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S1(CO) < 24100000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;48;4800;4800;1.19970e+02;100;100;100;1.00000e+00;1.00000e+00;8.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 74.5000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 396000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;49;4900;4900;1.22516e+02;100;100;100;1.00000e+00;1.00000e+00;9.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S5(O3) < 7160.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S4(NO2) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;50;5000;5000;1.25012e+02;100;100;100;1.00000e+00;1.00000e+00;9.00000e-02;7.81913e-01;8.52033e-01;Pipeline { filter(C6H6(GT) < 36.3000) };7.38514e-01;9.23706e-01;Pipeline { filter(RH < 85.9000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S2(NMHC) > 7.9200) };7.39254e-01;9.19684e-01;Pipeline { filter(C6H6(GT) < 82.3000) }
datasets/airQuality_parallel.csv;nsga2;2;1;100;100;1.84000e+00;100;4;83;1.00000e+00;1.00000e+00;1.40000e-01;7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0000) };0.00000e+00;0.00000e+00;Pipeline { filter(RH < 0.0084) | filter(PT08.S2(NMHC) > 0.0000) | filter(NO2(GT) < 79100000.0000) | filter(RH > 38.3000) | filter(RH > 241.0000) | filter(NMHC(GT) > 83300.0000) | filter(NMHC(GT) < 0.9710) };0.00000e+00;0.00000e+00;Pipeline { filter(RH < 0.0084) | filter(PT08.S2(NMHC) > 0.0000) | filter(NO2(GT) < 79100000.0000) | filter(RH > 38.3000) | filter(RH > 241.0000) | filter(NMHC(GT) > 83300.0000) | filter(NMHC(GT) < 0.9710) }
datasets/airQuality_parallel.csv;nsga2;2;2;200;200;4.82200e+00;100;13;60;1.00000e+00;1.00000e+00;2.30000e-01;7.39254e-01;9.19684e-01;Pipeline { filter(T < 319000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(T < 319000000.0000) };5.41324e-01;4.28647e-01;Pipeline { filter(PT08.S4(NO2) < 7840.0000) | filter(PT08.S2(NMHC) < 9380000000.0000) | filter(T < 919.0000) | filter(PT08.S5(O3) < 446000.0000) | filter(PT08.S3(NOx) < 9650.0000) | filter(NO2(GT) < 123000.0000) | filter(CO(GT) < 4.2200) | filter(PT08.S3(NOx) > 0.0000) | filter(CO(GT) < 963.0000) };5.41324e-01;4.28647e-01;Pipeline { filter(PT08.S4(NO2) < 7340.0000) | filter(PT08.S2(NMHC) < 9380000000.0000) | filter(T < 919.0000) | filter(PT08.S5(O3) < 446000.0000) | filter(PT08.S3(NOx) < 9650.0000) | filter(NO2(GT) < 123000.0000) | filter(CO(GT) < 4.2200) | filter(PT08.S3(NOx) > 0.0000) | filter(CO(GT) < 963.0000) }
datasets/airQuality_parallel.csv;nsga2;2;3;300;300;7.34900e+00;100;42;6;1.00000e+00;1.00000e+00;3.40000e-01;7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0073) };7.39254e-01;9.19684e-01;Pipeline { filter(RH > 0.0073) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 57000000.0000) };7.39254e-01;9.19684e-01;Pipeline { filter(PT08.S3(NOx) < 57000000.0000) }
