problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→results-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→results-similarity;100]→quality→privacy";"all→percentile[quality→results-similarity;100]→quality→results-similarity";"all→percentile[quality→results-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→results-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→results-similarity;75]→quality→privacy";"all→percentile[quality→results-similarity;75]→quality→results-similarity";"all→percentile[quality→results-similarity;75]→solution"
datasets/airQuality_parallel.csv;nsga2;1;14;1400;1400;3.87740e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 149000.0000) | filter(PT08.S1(CO) < 9440000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 149000.0000) | filter(PT08.S1(CO) < 9440000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;15;1500;1500;4.13330e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 47.6000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 47.6000) }
datasets/airQuality_parallel.csv;nsga2;1;16;1600;1600;4.36830e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 0.0001) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) > 0.0001) }
datasets/airQuality_parallel.csv;nsga2;1;17;1700;1700;4.61160e+01;100;100;100;1.00000e+00;9.90000e-01;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;18;1800;1800;4.86420e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0007) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) < 23000000.0000) | filter(PT08.S4(NO2) < 9440000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 0.0602) }
datasets/airQuality_parallel.csv;nsga2;1;19;1900;1900;5.11510e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(RH < 2430000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) < 59000000.0000) | filter(PT08.S4(NO2) < 3440000.0000) }
datasets/airQuality_parallel.csv;nsga2;1;20;2000;2000;5.40900e+01;100;100;100;1.00000e+00;1.00000e+00;4.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S3(NOx) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;21;2100;2100;5.65720e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 5700000.0000) | filter(PT08.S1(CO) < 846000000.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S2(NMHC) > 64.5000) }
datasets/airQuality_parallel.csv;nsga2;1;22;2200;2200;5.89390e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 5700000.0000) | filter(PT08.S5(O3) > 2.8500) };7.39254e-01;9.36567e-01;Pipeline { filter(PT08.S5(O3) < 926000.0000) | filter(PT08.S1(CO) > 0.0000) }
datasets/airQuality_parallel.csv;nsga2;1;23;2300;2300;6.13420e+01;100;100;100;1.00000e+00;1.00000e+00;5.00000e-02;7.75313e-01;8.45401e-01;Pipeline { filter(C6H6(GT) < 40.8000) };6.11470e-01;1.00000e+00;Pipeline { filter(NOx(GT) > 0.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(C6H6(GT) < 2130.0000) };7.39254e-01;9.36567e-01;Pipeline { filter(RH > 0.0000) }
