problem.name;solver.name;randomGenerator.seed;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;"all→percentile[quality→privacy;100]→quality→privacy";"all→percentile[quality→privacy;100]→quality→performance-similarity";"all→percentile[quality→privacy;100]→solution";"all→percentile[quality→performance-similarity;100]→quality→privacy";"all→percentile[quality→performance-similarity;100]→quality→performance-similarity";"all→percentile[quality→performance-similarity;100]→solution";"all→percentile[quality→privacy;75]→quality→privacy";"all→percentile[quality→privacy;75]→quality→performance-similarity";"all→percentile[quality→privacy;75]→solution";"all→percentile[quality→performance-similarity;75]→quality→privacy";"all→percentile[quality→performance-similarity;75]→quality→performance-similarity";"all→percentile[quality→performance-similarity;75]→solution"
datasets/geolife_60mins.csv;nsga2;1;11;1100;1100;4.85570e+01;100;100;100;1.00000e+00;9.60000e-01;1.40000e-01;8.64284e-01;6.18384e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.40) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 766000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.8040) | filter(avg_X > 6.9000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.8810) | filter(avg_X > 6.1800) }
datasets/geolife_60mins.csv;nsga2;1;12;1200;1200;5.13830e+01;100;100;100;1.00000e+00;9.80000e-01;1.20000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_Y < 766000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X < 97700000.0000) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 1770.0000) | filter(avg_X > 0.0698) }
datasets/geolife_60mins.csv;nsga2;1;13;1300;1300;5.44980e+01;100;100;100;1.00000e+00;1.00000e+00;1.30000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0689) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.1000) | filter(avg_X > 6.9700) }
datasets/geolife_60mins.csv;nsga2;1;14;1400;1400;5.75140e+01;100;100;100;1.00000e+00;9.90000e-01;1.40000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.1000) | filter(avg_X > 6.4700) }
datasets/geolife_60mins.csv;nsga2;1;15;1500;1500;6.02140e+01;100;100;100;1.00000e+00;9.90000e-01;1.60000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 762.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 490.0000) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;16;1600;1600;6.28700e+01;100;100;100;1.00000e+00;1.00000e+00;1.60000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 65.1000) | filter(avg_X > 6.2000) }
datasets/geolife_60mins.csv;nsga2;1;17;1700;1700;6.56440e+01;100;100;100;1.00000e+00;9.70000e-01;1.40000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 8.1000) | filter(avg_X > 1.5700) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 3.0200) | filter(avg_X > 4.4800) }
datasets/geolife_60mins.csv;nsga2;1;18;1800;1800;6.84540e+01;100;100;100;1.00000e+00;1.00000e+00;1.40000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 88.1000) | filter(avg_X > 0.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_X > 0.0002) }
datasets/geolife_60mins.csv;nsga2;1;19;1900;1900;7.15120e+01;100;100;100;1.00000e+00;1.00000e+00;1.40000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0953) | filter(avg_X < 4080000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0006) | filter(avg_X > 0.0000) }
datasets/geolife_60mins.csv;nsga2;1;20;2000;2000;7.44210e+01;100;100;100;1.00000e+00;1.00000e+00;1.50000e-01;9.10774e-01;6.24452e-01;Pipeline { map_aggregate(attribute=avg_Y, function=min, window=4) | map_duplicate(probability=0.30) | filter(avg_X > 0.5260) | map_aggregate(attribute=avg_Y, function=avg, window=5) | filter(avg_Y > 0.0000) };4.52957e-01;1.00000e+00;Pipeline { filter(avg_X < 7660000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0002) | filter(avg_Y < 3560000000.0000) };7.31092e-01;8.85427e-01;Pipeline { filter(avg_X > 0.0000) | filter(avg_Y < 16900000.0000) }
